ID,Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento,,Assegnatario,Tempo Effettivo,Hash Commit
J202,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W6 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 399;startOffset: 4;endOffset: 10;endLine: 399,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,eaa29e3c0ae82ccde46a07942fcd10a8ab52e829
J203,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W7 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 406;startOffset: 4;endOffset: 10;endLine: 406,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,fc3397906d51c4115ecaf791a3a4e585045a1fe0
J204,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W8 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 415;startOffset: 4;endOffset: 10;endLine: 415,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,37394ad565f50f9d2d6f3f6a373df10d9961c1bf
J205,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56W9 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 423;startOffset: 4;endOffset: 10;endLine: 423,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,9d35fc17b0501287e1d687d930ea661b95b0344c
J206,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wm Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 66;startOffset: 4;endOffset: 10;endLine: 66,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,26c128e69b95b4053117b7586c7399f2a8eac448
J207,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wn Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 72;startOffset: 4;endOffset: 10;endLine: 72,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,87c15ed3d2f4da7e68510eb0407bd8ba3d8c19ad
J208,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wo Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 90;startOffset: 4;endOffset: 10;endLine: 90,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,9dd38a566a5491c86415afacb19621b8254fe39c
J209,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wp Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 102;startOffset: 4;endOffset: 10;endLine: 102,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,304622a02411a22b63f8c4d0115af6c52227daf8
J210,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wq Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 120;startOffset: 4;endOffset: 10;endLine: 120,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,d3e36cc13bff3e9568bec51c62d59f830642d07f
J211,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wr Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 130;startOffset: 4;endOffset: 10;endLine: 130,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,ad15e92bd0f1176008a27faa9c8e032fc1119057
J212,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Ws Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 144;startOffset: 4;endOffset: 10;endLine: 144,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,687e22dfab3b2a983fb0bae9e38117fb9dd7b8db
J213,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wt Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 167;startOffset: 4;endOffset: 10;endLine: 167,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,c4af66a91aa363e6c2bdac4444eeac0d9edce3eb
J214,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wu Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 179;startOffset: 4;endOffset: 10;endLine: 179,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,cd8cbad9d1bb85d67a6521c8ae2665142014ee0d
J215,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wv Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 197;startOffset: 4;endOffset: 10;endLine: 197,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,9a89bb5ae4a0488ad862177f004d24307d6202d4
J216,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Ww Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 220;startOffset: 4;endOffset: 10;endLine: 220,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,006f89372ef92a7fa3ca74d59788bccb4ddf3b1c
J217,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wx Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 234;startOffset: 4;endOffset: 10;endLine: 234,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,2d01b4868830c4ba921baa2a15346409c7330169
J218,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wy Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 248;startOffset: 4;endOffset: 10;endLine: 248,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,b03f253a305c5f38b663770f51038490584eb5ae
J219,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-ld9SEFTPV56Wz Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java - startLine: 261;startOffset: 4;endOffset: 10;endLine: 261,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,1c32a7565922ececafc60f94b680286a1202f5d7
J220,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Nd9SEFTPV56VP Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/LongSymLinkTest.java - startLine: 101;startOffset: 4;endOffset: 10;endLine: 101,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,84cb81f5584f72136480c06ea3cef194974cb729
J221,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-sd9SEFTPV56XC Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarMemoryFileSystemTest.java - startLine: 44;startOffset: 4;endOffset: 10;endLine: 44,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,d56ad18eb3da7857d007a7de7b50cdc4d808ca55
J222,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-sd9SEFTPV56XD Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarMemoryFileSystemTest.java - startLine: 74;startOffset: 4;endOffset: 10;endLine: 74,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,0d0e03fd84eb96fbc4c693744d779593356d9ed8
J223,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-sd9SEFTPV56XE Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarMemoryFileSystemTest.java - startLine: 93;startOffset: 4;endOffset: 10;endLine: 93,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,a427d998e2d5c5b323981ab718418610e5a91bb6
J224,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-sd9SEFTPV56XF Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarMemoryFileSystemTest.java - startLine: 41;startOffset: 0;endOffset: 6;endLine: 41,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,c294c76fbbc74c1397a0bd6359ebb15b3b4f6003
J225,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Va Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 161;startOffset: 4;endOffset: 10;endLine: 161,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,ca2d2f6851bd7f898716c81d879ccae90b51b8ac
J226,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vb Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 202;startOffset: 4;endOffset: 10;endLine: 202,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,031a6c3e1dc1bbe2d772604f7fff2feefa4a6626
J227,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vc Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 254;startOffset: 4;endOffset: 10;endLine: 254,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,57d11793c84b7a06e947d6ad241e6cef0caf0135
J228,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vd Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 304;startOffset: 4;endOffset: 10;endLine: 304,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,3f06ac3b2842102baf05822944b42abf44e414f5
J229,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Ve Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 319;startOffset: 4;endOffset: 10;endLine: 319,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,08934aed56c8c77a224920e3ca305608a992596e
J230,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vf Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 339;startOffset: 4;endOffset: 10;endLine: 339,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,ac87edf433e70b7b8403f7428b66c37b7fea0767
J231,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vg Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 389;startOffset: 4;endOffset: 10;endLine: 389,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,b3ee7f8423a23a3fcc2c8d2ba7a109534db924b3
J232,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vh Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 403;startOffset: 4;endOffset: 10;endLine: 403,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,897419d8238c813c6ca156e34c787300ced31569
J233,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vi Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 415;startOffset: 4;endOffset: 10;endLine: 415,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,ef5355fb84f8750f8e12cdc8cd822e0f4aa2d9e2
J234,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vj Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 423;startOffset: 4;endOffset: 10;endLine: 423,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,dd6b5e76eb93c2c2b2591d46c2db6338a7cfa1a0
J235,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vk Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 452;startOffset: 4;endOffset: 10;endLine: 452,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,fa717f95b69ac989ba8e7273ad351276de1b5e20
J236,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vl Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 467;startOffset: 4;endOffset: 10;endLine: 467,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,d8b48e7c6baadd0ab467b12b2ba59330abccca20
J237,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vm Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 499;startOffset: 4;endOffset: 10;endLine: 499,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,27ddeb747e421ccbe85d9f8d80a4f505523634f9
J238,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vn Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 527;startOffset: 4;endOffset: 10;endLine: 527,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,69cca7864333416f897f720ce3725b0088e21126
J239,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vo Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 561;startOffset: 4;endOffset: 10;endLine: 561,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,d93a898fe88a7e0459a3caa9a3fef2e330dd3a2c
J240,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vp Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 577;startOffset: 4;endOffset: 10;endLine: 577,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,6e26b7df11ff33393348f8d5cf9074c42078fa21
J241,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vq Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 586;startOffset: 4;endOffset: 10;endLine: 586,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,e237a976d1f90da1e51d6bf7b56f11248e0b2796
J242,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56Vr Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 51;startOffset: 0;endOffset: 6;endLine: 51,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,25a162b557381caf6109d3637750449c302450e9
J243,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56VV Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 73;startOffset: 4;endOffset: 10;endLine: 73,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,7af0f3e944ffd112a270e58b5efbf55331ded729
J244,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56VW Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 87;startOffset: 4;endOffset: 10;endLine: 87,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,9db8b571d829e27171ad2e6ab07d110281012915
J245,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56VX Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 97;startOffset: 4;endOffset: 10;endLine: 97,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,06603feae99f620c790974fe2da76a0db6729c54
J246,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56VY Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 106;startOffset: 4;endOffset: 10;endLine: 106,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,f09ab1d4d3d05be16b029e8f4902761e4a0ecf92
J247,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ud9SEFTPV56VZ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/TarTestCase.java - startLine: 147;startOffset: 4;endOffset: 10;endLine: 147,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,57a6a962d7785de82165727b43b365445d334e30
J248,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XG Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 90;startOffset: 4;endOffset: 10;endLine: 90,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,ffad06cb7327ccad0d65788cb9e19eb2eed0ac7c
J249,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XH Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 125;startOffset: 4;endOffset: 10;endLine: 125,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,8cf185236438ced1ad01a08f15a2bd54a10c58f5
J250,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XI Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 163;startOffset: 4;endOffset: 10;endLine: 163,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,2d180034f35c7f9e3bc4f45a5f284f604d56da97
J251,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XJ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 181;startOffset: 4;endOffset: 10;endLine: 181,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,6296477913c0d76a93be2ce71f80a59f4c90822c
J252,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XK Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 216;startOffset: 4;endOffset: 10;endLine: 216,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,0ba1bc6eab0faec0e69117cdbff85d9cc2928572
J253,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XL Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 254;startOffset: 4;endOffset: 10;endLine: 254,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,e6b6789804ef5f594e1336edb74004aafdea1b2c
J254,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XM Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 295;startOffset: 4;endOffset: 10;endLine: 295,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,a7bc2b2c2823198f252c14690dffdf742a5187ea
J255,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XN Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 306;startOffset: 4;endOffset: 10;endLine: 306,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,cc40df3644fffe5cdd95489d20484bfcc11c2076
J256,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XO Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 344;startOffset: 4;endOffset: 10;endLine: 344,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,795ab1e154022d18c382aa05ae020f9fff13738e
J257,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XP Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 357;startOffset: 4;endOffset: 10;endLine: 357,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,ef55672cd64bf2a22165ef3edaafa4c62d2723b5
J258,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XQ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 390;startOffset: 4;endOffset: 10;endLine: 390,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,1e0dc7d83af42bdc6436b4f9b1cf4b19f90a2cd0
J259,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XR Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 429;startOffset: 4;endOffset: 10;endLine: 429,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,aadf0c16b1c09434ca031f9515b96796533e7ca1
J260,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XS Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 469;startOffset: 4;endOffset: 10;endLine: 469,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,3dd16fd03579099c72204ddaceadcda04173e678
J261,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-zd9SEFTPV56XT Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/SparseFilesTest.java - startLine: 43;startOffset: 0;endOffset: 6;endLine: 43,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,b86f72215b5c540258abc045bcb6eb3c8417085f
J262,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r0-d9SEFTPV56G2 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/harmony/unpack200/tests/ClassBandsTest.java - startLine: 106;startOffset: 4;endOffset: 10;endLine: 106,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,b86f72215b5c540258abc045bcb6eb3c8417085f
J263,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r0-d9SEFTPV56G3 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/harmony/unpack200/tests/ClassBandsTest.java - startLine: 146;startOffset: 4;endOffset: 10;endLine: 146,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,20587705b6b2099ffd411f21c1d3dc292e7fa777
J264,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r0-d9SEFTPV56G4 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/harmony/unpack200/tests/ClassBandsTest.java - startLine: 35;startOffset: 0;endOffset: 6;endLine: 35,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,1fef37b024ad793545de9c6c453d1dc342b55f6b
J265,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r04d9SEFTPV56G0 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/harmony/unpack200/tests/SegmentOptionsTest.java - startLine: 32;startOffset: 4;endOffset: 10;endLine: 32,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,311cba8718c5443c31097ffd8264d981aa5ab5bf
J266,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r04d9SEFTPV56G1 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/harmony/unpack200/tests/SegmentOptionsTest.java - startLine: 28;startOffset: 0;endOffset: 6;endLine: 28,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,11ccb6fdd41c7b5a5c846a315f9e6b9c988dd413
J267,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r0dd9SEFTPV56Ga Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/harmony/unpack200/tests/SegmentUtilsTest.java - startLine: 85;startOffset: 4;endOffset: 10;endLine: 85,Maintenance (Code Smells),,Francesco Paolo Ragusa,0h1m,09f267ce9d3166231bbf4cfe34d578902d6bf8c1
